name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
WHITE_NIGHT_seg015,SP w ah n s m ao r y uh r hh ow s t ih n AP ax m ae jh ih k sh ow SP,0.1812512 0.0395808 0.1 0.109376 0.15 0.140624 0.240624 0.059376 0.079168 0.141664 0.059376 0.119792 0.1416672 0.238544 0.097792 0.1219968 0.119792 0.3697888 0.0604192 0.209376 0.3104128 0.1664928 0.1439296 0.1499968 0.269792 0.219792 0.2197888,1 1 4 3 3 3 2 1 2 2 3 1 1,rest C#4+41 C#4+46 C4+36 D4+6 rest C4-40 rest B3+35 F#4+38 E4+45 rest D#4-46 rest,0.181 0.040 0.500 0.379 0.321 0.478 0.242 0.370 0.270 0.477 0.163 0.401 0.220 0.220,0 0 0 0 0 0 0 0 0 0 0 1 0 0
WHITE_NIGHT_seg016,SP ay k ae n aa t ih s k ey p SP,0.2197888 0.1906272 0.129168 0.190624 0.0758496 0.3345696 0.0395808 0.070832 0.1895872 0.1468352 0.1764224 0.095232 0.2226816,1 1 1 2 2 3 2 1,rest D#4+6 rest C#4+40 C4-50 D#4+4 D#4+0 D#4-45 rest,0.220 0.191 0.129 0.266 0.374 0.270 0.137 0.272 0.223,0 0 0 0 0 0 1 0 0
WHITE_NIGHT_seg017,SP AP dh eh r z n ah th ih ng eh l z l eh f t f ao r m iy t uw d uw AP g ow ih n t uw dh iy SP,0.2226816 0.4340096 0.0349216 0.0294784 0.030208 0.139584 0.0841824 0.2408096 0.0544224 0.1612128 0.0593728 0.1358752 0.054752 0.1 0.0593696 0.2452928 0.0249408 0.0299296 0.2196288 0.1197952 0.061456 0.0848352 0.1339136 0.15 0.4730048 0.034464 0.4743808 0.3285696 0.140816 0.259184 0.0605472 0.1186208 0.1108544 0.1901888 0.0395808 0.130208 0.1615648,1 1 1 4 2 2 4 4 3 2 2 1 2 1 3 2 1 1,rest rest B3-35 B3-40 B4-6 A#4+39 G#4-2 G#4-28 D#4+33 E4-15 F#4-9 D#4+43 G#4-48 rest D#4+9 C4+34 E4-41 C4+1 rest,0.223 0.434 0.035 0.283 0.295 0.221 0.350 0.520 0.266 0.284 0.249 0.258 0.474 0.469 0.259 0.290 0.230 0.130 0.162,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
WHITE_NIGHT_seg018,SP ah dh er n ax s ay d SP,0.1615648 0.328016 0.05 0.1302112 0.059376 0.05104 0.2257984 0.2846176 0.059376 0.079168,1 1 1 2 2 2 1,rest F4-1 F4-4 F4+48 G#4-37 F4+10 rest,0.162 0.328 0.050 0.190 0.277 0.344 0.079,0 0 0 0 0 0 0
WHITE_NIGHT_seg019,SP AP ah dh er s ay d SP,0.079168 0.3913536 0.3492672 0.0765824 0.2 0.3378688 1.5261792 0.0791616 0.2,1 1 1 1 2 2 1,rest rest F#4-11 rest F4-12 rest D#4-11 C4+41 rest,0.079 0.391 0.349 0.077 0.214 0.324 0.316 1.290 0.200,0 0 0 0 0 1 0 1 0
WHITE_NIGHT_seg020,SP AP ay d ow n t w aa n ax b iy ax l ow n t ax n ay t AP ow l iy v m iy w ih dh y ao r SP,0.2 0.3604192 0.429168 0.1565472 0.2840832 0.0697824 0.0197952 0.169792 0.341808 0.164624 0.343568 0.2201472 0.3204768 0.2450592 0.175056 0.230928 0.0593728 0.1291648 0.0406272 0.0664384 0.3231424 0.0500032 0.3978304 0.2625792 0.1047616 0.3254464 0.0895936 0.1260032 0.4344064 0.1197952 0.3104192 0.0791616 0.1604224 0.1302016 0.1197952 0.2299328,1 1 1 1 4 2 2 1 2 3 2 2 1 2 3 2 3 2 1,rest rest F#4+10 G#4+11 rest F4-5 rest D4+10 rest D4+33 rest C#4+7 D4+49 E4-14 C#4-44 C#4-35 rest C#4-17 G#4-45 rest F#4-50 F4-5 E4-16 rest D4-3 rest,0.200 0.360 0.260 0.170 0.157 0.334 0.210 0.360 0.146 0.354 0.210 0.320 0.420 0.419 0.107 0.373 0.398 0.367 0.335 0.206 0.554 0.170 0.180 0.200 0.250 0.230,0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0
WHITE_NIGHT_seg021,SP ao l t er d s ay n AP dh eh r z n ow w ax n eh l s l eh f ao r m iy t uw l uw z AP hh eh dx ih ng t uw dh iy SP,0.2299328 0.2671232 0.0529472 0.0840064 0.1659904 0.1197952 0.1697856 0.7708352 0.079168 0.4197888 0.028384 0.0528768 0.0499904 0.1291712 0.0836096 0.2757632 0.0108544 0.1203968 0.0945728 0.1356416 0.0395712 0.1197888 0.0605504 0.250912 0.309376 0.1295104 0.0798656 0.0697856 0.1306176 0.165536 0.4642752 0.0944512 0.4951296 0.079168 0.3916608 0.1016128 0.2171392 0.0427264 0.0781056 0.0701952 0.1659904 0.1929792 0.0696 0.160608 0.1319168,1 1 2 3 2 2 4 2 2 4 2 3 2 2 2 2 2 3 2 1 1,rest C4+15 C4-35 C#4+28 D4+49 E4+3 D#4-37 rest A#3+45 B4-47 B4-43 A4+8 G4+13 rest D4+36 E4-7 F4+45 D#4+7 G4+36 rest D#4+13 D4-38 D4+43 E4-15 C4-39 rest,0.230 0.267 0.137 0.456 0.160 0.310 0.380 0.448 0.316 0.287 0.215 0.356 0.309 0.251 0.279 0.296 0.244 0.315 0.574 0.493 0.260 0.168 0.147 0.263 0.161 0.132,0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0
WHITE_NIGHT_seg022,SP ah dh er s ay d AP ah dh er AP s ay d SP,0.1319168 0.3483008 0.0593664 0.2245312 0.2299264 0.3659904 0.039968 0.5037952 0.3264192 0.0504448 0.1589248 0.0802112 0.2395776 2.0208384 0.0593728 2.7000384,1 1 1 2 2 1 2 1 2 2 1,rest F#4-1 rest F#4-46 rest F4-10 rest F4+38 F4+7 rest D#4-2 A#3+34 C4+3 rest,0.132 0.348 0.059 0.180 0.274 0.406 0.504 0.377 0.159 0.320 0.321 0.070 1.690 2.700,0 0 0 0 1 0 0 0 0 0 0 1 1 0
WHITE_NIGHT_seg023,SP ow b iy m ay s ey v y er SP,2.7000384 0.3801728 0.1522496 0.3987968 0.1291008 0.3006784 0.2389632 0.386432 0.1111168 0.1619008 0.2009664 0.0802112,1 1 1 2 2 3 1 1,rest C#4-16 rest E4-15 D4+4 F4+15 G#4-9 F4-45 F4+43 rest,2.700 0.380 0.152 0.528 0.540 0.160 0.330 0.169 0.201 0.080,0 0 0 0 0 0 1 1 0 0
WHITE_NIGHT_seg024,SP t ey k m iy ax w ey SP,0.0802112 0.1206272 0.2689536 0.0489664 0.1708288 0.1697856 0.1401088 0.121088 2.3190144 0.9,1 1 3 1 2 1 1,rest G#4+22 G#4+50 A#4+48 rest G#4+38 G#4+39 G4-42 G#4+18 G4+5 rest,0.080 0.121 0.119 0.170 0.200 0.170 0.261 0.189 0.170 1.960 0.900,0 0 0 1 1 0 0 0 1 1 0
WHITE_NIGHT_seg025,SP AP ay SP,0.9 0.70208 0.4083392 0.130208,1 1 1 1,rest rest G4-37 rest,0.900 0.702 0.408 0.130,0 0 0 0
WHITE_NIGHT_seg026,SP d ow n t SP,0.130208 0.0500032 0.2895808 0.0500032 0.0197888 0.160416,1 1 3 1,rest F4+0 F4+40 E4+3 rest,0.130 0.050 0.130 0.230 0.160,0 0 0 1 0
WHITE_NIGHT_seg027,SP w aa n ah SP,0.160416 0.039584 0.420832 0.11424 0.3451328 0.1541824,1 1 2 1 1,rest D#4+34 D#4+10 C#4+39 D#4+18 rest,0.160 0.040 0.535 0.155 0.190 0.154,0 0 0 0 1 0
WHITE_NIGHT_seg028,SP b iy ax l ow n t ax n ay t AP ow b r ih ng m iy t uw dh iy SP,0.1541824 0.050336 0.3165632 0.1185024 0.3 0.2123328 0.050336 0.1201792 0.0286144 0.0707072 0.249088 0.0791552 0.4268608 0.1533504 0.1196608 0.065312 0.2556544 0.079168 0.1273152 0.3424768 0.1758912 0.3664256 0.16736 0.3601088 0.199072,1 1 1 2 3 2 2 1 3 3 2 2 1 1,rest C4+2 C4+3 D4+12 D#4-2 C4+48 C4+11 rest C4+14 G4+7 F4+44 D#4+37 D#4+3 C#4-42 D4-12 rest,0.154 0.050 0.317 0.419 0.383 0.099 0.328 0.427 0.338 0.462 0.518 0.364 0.169 0.141 0.220 0.199,0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
WHITE_NIGHT_seg029,SP ah dh er s ay d AP dh eh r z n ow w ah n eh l s l eh f ao r m iy t uw l uw z AP g ow ih n SP,0.199072 0.3415552 0.0543616 0.1074816 0.2766464 0.7813056 0.0141568 0.441728 0.0281152 0.036832 0.0420736 0.1172992 0.0822528 0.3177472 0.039584 0.1406272 0.0771008 0.1635264 0.0593728 0.0791616 0.05712 0.2741312 0.2291712 0.160416 0.0593728 0.0587648 0.1620736 0.149952 0.4302592 0.1212096 0.4417088 0.0766592 0.4406272 0.0732096 0.2653248 0.086144 0.0742784 0.0802048,1 1 1 2 2 2 4 2 2 4 2 3 2 2 2 2 1 2 1,rest C#4-5 C#4-4 D#4-9 D#4-9 rest C4-39 B4-10 A#4+40 A4-14 G4+43 D#4-6 D#4+34 F#4-45 D#4-12 G#4-38 rest E4-6 C4+14 rest,0.199 0.342 0.054 0.384 0.795 0.470 0.278 0.357 0.218 0.359 0.503 0.279 0.312 0.189 0.362 0.518 0.514 0.265 0.160 0.080,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
WHITE_NIGHT_seg030,SP t uw dh iy SP,0.0802048 0.0781696 0.1718336 0.0757888 0.1544192 0.1412672,1 1 2 1 1,rest E4-18 D#4+45 C4+45 rest,0.080 0.078 0.248 0.154 0.141,0 0 0 0 0
WHITE_NIGHT_seg031,SP ah dh er s ay AP ah dh er s ay d SP,0.1412672 0.3285248 0.039584 0.2708352 0.176928 0.3428608 0.407712 0.3329152 0.0643648 0.2450048 0.229376 1.4206272 0.0593728 0.1802176,1 1 1 2 1 1 2 2 2 1,rest F#4-40 F4+40 F#4-42 G#4-41 F4+39 rest F#4+10 F4+42 D#4+9 C4+40 rest,0.141 0.329 0.040 0.191 0.257 0.343 0.408 0.397 0.474 0.381 1.099 0.180,0 0 0 0 1 0 0 0 0 0 1 0
WHITE_NIGHT_seg032,SP AP ay SP,0.1802176 0.4867136 0.4236928 0.1104192,1 1 1 1,rest rest G4+47 rest,0.180 0.487 0.424 0.110,0 0 0 0
WHITE_NIGHT_seg033,SP d ow n t SP,0.1104192 0.0531968 0.2665984 0.0593728 0.0197888 0.1802112,1 1 3 1,rest E4+7 F4+38 rest,0.110 0.053 0.346 0.180,0 0 0 0
WHITE_NIGHT_seg034,SP w aa n ah SP,0.1802112 0.0500032 0.4 0.1315008 0.3986944 0.1015296,1 1 2 1 1,rest D#4+47 D#4+40 C#4-34 D#4+50 rest,0.180 0.050 0.532 0.138 0.260 0.102,0 0 0 0 1 0
WHITE_NIGHT_seg035,SP b iy ax l ow n t ax n ay t AP ay l b r ih ng y uw t uw m ay b eh s d ih s g ay z AP k ax z ay d ow n iy d SP,0.1015296 0.0476288 0.3706432 0.1957888 0.1578304 0.1880448 0.0593792 0.079104 0.0198528 0.0781056 0.3031488 0.0791616 0.4675712 0.1179136 0.064512 0.1245952 0.0444608 0.2621952 0.1395904 0.0939008 0.215424 0.2292096 0.3336064 0.1809408 0.354208 0.1868416 0.2058688 0.1593728 0.0764864 0.0735104 0.1395712 0.1855552 0.6480768 0.0965888 0.460416 0.0960448 0.0607744 0.1641728 0.3473984 0.0516928 0.2712 0.1374208 0.301504 0.0593792 0.1257344,1 1 1 2 3 2 2 1 4 3 2 2 2 3 3 2 2 2 2 2 2 1,rest C4+17 C4+38 D#4-49 D#4+38 C4+4 C4+9 rest C#4+2 G#4-42 F#4-8 E4+9 D#4+6 D4-34 D4+49 D#4+39 rest C4-1 A#4+44 G#4+16 G4-45 rest,0.102 0.048 0.371 0.354 0.327 0.098 0.382 0.468 0.351 0.496 0.445 0.515 0.541 0.442 0.399 0.745 0.556 0.225 0.399 0.409 0.361 0.126,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WHITE_NIGHT_seg036,SP d ow n iy d t uw n ow dh ax tr uw th SP,0.1257344 0.061248 0.1664256 0.0825344 0.1244672 0.0291712 0.0980608 0.0415232 0.0999936 0.1708416 0.038208 0.0617856 0.1500032 0.4 0.079168 0.1494144,1 1 2 3 2 2 2 2 1,rest E4-15 E4-4 E4-41 E4-38 F#4-49 D#4-5 G4+10 rest,0.126 0.061 0.249 0.252 0.142 0.209 0.212 0.479 0.149,0 0 0 0 0 0 0 0 0
WHITE_NIGHT_seg037,SP AP l eh t m iy r ey f ao r eh v er ih n y ao r l ay z SP,0.1494144 0.3005824 0.1075712 0.1528576 0.0697856 0.0608 0.199616 0.0783872 0.1424384 0.1364736 0.2031232 0.0717184 0.3809408 0.1024896 0.46464 0.430208 0.1499904 0.079168 0.3114624 0.1093632 0.0905472 4.2698752 0.1927168 0.5333248,1 1 1 3 2 2 2 2 1 3 3 2 1,rest rest E4-45 E4-12 C4+38 E4+0 D4-28 E4+39 F#4+36 E4-42 F#4-9 G4+50 G#4+0 A#4+48 C#5-48 B4-47 G4+10 F4+40 E4-37 C#4-41 rest,0.149 0.301 0.108 0.283 0.278 0.279 0.275 0.207 0.276 0.465 0.659 0.511 0.288 0.620 0.350 0.310 0.310 0.300 0.230 2.054 0.533,0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0
Your_Love_is_a_Drug_seg000,SP eh v r iy t ay m w iy t ah ch SP,2.292517 0.557483 0.1 0.059375 0.140625 0.159375 0.2302082 0.069792 0.05 0.1906248 0.15 0.75 0.1791664 0.1969104,1 1 2 2 3 2 2 1,rest C#4-47 D4-5 C4+0 D#4-16 B3-47 C#4-38 A3+8 C4+31 C4+38 C4+49 rest,2.293 0.337 0.220 0.159 0.300 0.061 0.289 0.341 0.060 0.440 0.429 0.197,0 0 1 0 0 0 1 0 0 1 1 0
Your_Love_is_a_Drug_seg001,SP AP s ah m th ih ng k ao r s ax s th r uw m ay b l ah d SP,0.1969104 0.3843396 0.1791672 0.1010412 0.0764952 0.119728 0.0735684 0.0937788 0.25518 0.214208 0.266 0.169792 0.1322912 0.15 0.0733 0.0380944 0.1469392 0.1093744 0.2167024 0.1469392 0.0653056 0.56644 0.0571424 0.107888,1 1 1 3 3 3 4 2 3 2 1,rest rest A#3+36 A#3+8 C4-11 rest C#4+33 D4+7 D#4+33 D4-1 B3-43 C4+11 rest,0.197 0.384 0.179 0.297 0.202 0.220 0.210 0.440 0.394 0.256 0.429 0.624 0.108,0 0 0 0 0 1 0 1 0 0 0 0 0
Your_Love_is_a_Drug_seg002,SP AP ae SP,0.107888 0.4431328 0.1818592 0.082992,1 1 1 1,rest rest D#4-15 rest,0.108 0.443 0.182 0.083,0 0 0 0
Your_Love_is_a_Drug_seg003,SP ae n ay m b ao r n ax n uw AP k ae n y uw f iy l dh ih s w ao r m th t uw SP,0.082992 0.2128488 0.1703736 0.1587936 0.15 0.0590072 0.8212008 0.1320864 0.3074968 0.15 0.2622312 0.3575608 0.590624 0.142064 0.4193944 0.09716 0.1413808 0.11304 0.1945584 0.7319856 0.2000016 0.1147232 0.5061104 0.1791648 0.2802096 0.4822912 0.1291664 0.0910864 0.177664 0.2236944 0.18568 0.15,1 1 1 3 3 2 1 2 3 2 3 3 5 1 1,rest F4+15 F4+28 F#4+10 D4-34 A#3-43 B3+14 rest F4+3 G4-14 D4+43 D#4-44 D4-4 A#3-2 rest,0.083 0.213 0.170 0.368 1.261 0.412 0.358 0.733 0.658 0.308 1.047 0.965 1.104 0.186 0.150,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Your_Love_is_a_Drug_seg004,SP AP ay n iy d y uw s ow m ah ch SP,0.15 0.8407392 0.6394704 0.1197904 0.1614592 0.159376 0.0697904 0.0906256 0.2719584 0.197832 0.1740512 0.6749072 0.396296 0.2503392,1 1 1 1 3 2 2 2 1,rest rest B3-13 D4+20 D#4+3 D#4-9 D4-45 A#3+15 C4+49 C4-36 C#4-9 rest,0.150 0.841 0.269 0.370 0.120 0.391 0.363 0.372 0.165 0.200 0.706 0.250,0 0 0 1 0 0 0 0 0 1 1 0
Your_Love_is_a_Drug_seg005,SP AP ay m ax d ih k t ih d t uw y ao r l ah v AP AP n ah th ih ng ay SP,0.2503392 0.5442176 0.0497728 0.0958048 0.0648528 0.1523824 0.4208608 0.0875264 0.1219968 0.0867856 0.0291648 0.1829168 0.1854864 0.2031728 0.0700896 0.0478256 0.2022688 0.7488672 0.1999984 0.4420624 0.727728 0.097216 0.5510192 0.1551008 0.2070816 0.1235328 1.1962592 0.219792,1 1 1 1 2 3 3 2 3 2 1 2 2 2 1 1,rest rest G#3+4 B3+36 A#3+13 D4+40 E4-37 C4-2 D4+48 A#3+49 C4+15 C4-40 rest rest E4-10 F4-1 G4+45 C#4-5 D#4-47 rest,0.250 0.544 0.050 0.096 0.217 0.630 0.299 0.103 0.285 0.320 0.595 0.354 0.442 0.825 0.199 0.507 0.331 0.242 0.954 0.220,0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
Your_Love_is_a_Drug_seg006,SP k ae n d uw AP ay m s ow hh eh SP,0.219792 0.1458528 0.0829952 0.2305248 0.05 0.45 0.5375008 0.4739584 0.0593728 0.1619104 0.1859392 0.1687072 0.172336 0.0857152,1 1 3 1 1 3 2 1 1,rest A3+4 A#3-37 C4+1 rest D#4-46 F4-9 G4-16 C4+12 rest,0.220 0.146 0.364 0.450 0.538 0.213 0.482 0.355 0.172 0.086,0 0 0 0 0 0 1 0 0 0
Your_Love_is_a_Drug_seg007,SP eh l p l ax s f ao r SP,0.0857152 0.4962304 0.1197888 0.2007616 0.0981984 0.7226624 0.0981728 0.1961536 0.5434272 0.1372992 0.1578272,1 1 3 3 2 1,rest D4-2 rest D#4-10 C#4+14 E4-44 D4-43 rest,0.086 0.496 0.419 1.017 0.222 0.140 0.318 0.158,0 0 0 0 0 1 1 0
Your_Love_is_a_Drug_seg008,SP ax y uw AP hh ey v ax n l iy SP,0.1578272 0.2444544 0.0934112 0.246176 0.5882912 0.1023328 0.280208 0.065984 0.2004544 0.0241856 0.066064 1.4526912 0.6197888,1 1 1 1 2 2 3 1 1,rest C4+5 G#3+50 A#3+38 rest D4-16 D#4-3 D#4-5 F4+2 rest,0.158 0.244 0.093 0.246 0.691 0.346 0.291 0.261 1.192 0.620,0 0 0 0 0 0 0 0 1 0
Your_Love_is_a_Drug_seg009,SP AP ay f iy l SP,0.6197888 0.6767264 0.0836864 0.20384 0.215424 0.0521504 0.0975072,1 1 1 1 2 1,rest rest D4-45 rest F4-42 rest,0.620 0.677 0.084 0.204 0.268 0.098,0 0 0 0 0 0
Your_Love_is_a_Drug_seg010,SP l dh ax s t aa r z ax l ay n AP f ao r ih t er n ih t iy SP,0.0975072 0.2717088 0.0688832 0.0519488 0.159376 0.10568 0.1745248 0.0697952 0.0903744 0.2458048 0.1460352 1.0271552 0.2000032 0.480208 0.1275456 0.2318304 0.1 0.140624 0.2041952 0.2551808 0.05 0.170832 0.239584 1.639584 0.681248,1 2 3 3 2 2 2 2 2 2 2 1 1,rest D#4-3 D#4+9 D#4-49 C#4+14 G#3-13 A#3-1 C4+5 rest G#3+42 A#3-42 C#4-50 D#4-41 rest G3-1 rest,0.098 0.341 0.317 0.335 0.220 0.172 0.338 0.889 0.608 0.332 0.345 0.305 0.192 0.219 1.640 0.681,0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0
Your_Love_is_a_Drug_seg011,SP t ih l dh iy eh n d ax v SP,0.681248 0.179168 0.2 0.1 0.067168 0.292208 0.5812512 0.3791616 0.1 0.6406272 0.150064 0.249936,1 1 3 1 3 2 1,rest F#3-15 G#3+15 A#3+49 A#3-37 C4-46 rest D4-13 rest,0.681 0.179 0.367 0.292 0.360 0.320 0.380 0.791 0.250,0 0 0 0 0 1 1 0 0
Your_Love_is_a_Drug_seg012,SP t aa SP,0.249936 0.1818112 0.8498816 0.2707552,1 1 1 1,rest C#4+1 D4-40 D#4-6 rest,0.250 0.182 0.258 0.592 0.271,0 0 0 1 0
Your_Love_is_a_Drug_seg013,SP ay m AP eh s k ax s iy SP,0.2707552 0.3355968 0.1109152 0.5475904 0.0638656 0.159376 0.109376 0.0560448 0.2698368 1.6241184 0.560416,1 1 1 1 3 2 1 1,rest A#3-43 G#3+31 rest A#3-7 D#4+8 D#4-42 F4-6 D#4+38 rest,0.271 0.336 0.111 0.548 0.333 0.326 0.277 1.010 0.337 0.560,0 0 0 0 0 0 0 1 1 0
Your_Love_is_a_Drug_seg014,SP AP s ow b er n d ih n t uw m ay SP,0.560416 0.5 0.22704 0.1868352 0.1163328 0.530208 0.2 0.0332864 0.1167104 0.1291712 0.1391488 0.1816832 0.0994944 0.2494656 0.06528,1 1 1 2 3 3 2 1 1,rest rest D#4-15 E4-8 D4-45 D#4+46 D#4-36 D#4-48 D#4+2 D4-1 rest,0.560 0.500 0.227 0.303 0.119 0.390 0.254 0.385 0.281 0.249 0.065,0 0 0 0 0 1 1 0 0 0 0
Your_Love_is_a_Drug_seg015,SP m ay n d AP y uh r ax dr ah g f ao r m iy SP,0.06528 0.0789056 0.9068544 0.1197888 0.042752 0.4478784 0.1291648 0.2406272 0.0848128 0.165184 0.1627136 0.1174976 0.0895808 0.1257984 0.1251712 0.0857152 0.1877504 1.1151488 0.08032,1 1 3 2 2 2 3 3 1 1,rest B3+28 B3+41 rest A#3-45 B3-47 D#4+27 E4-47 rest G3-39 rest,0.065 0.079 1.069 0.577 0.325 0.328 0.333 0.183 0.215 1.115 0.080,0 0 0 0 0 0 0 0 1 0 0
Your_Love_is_a_Drug_seg016,SP AP p y uh r ae n d k r ih s t ax SP,0.08032 0.4725632 0.12608 0.0743744 0.1862464 0.1407424 0.1009216 0.08048 0.0231296 0.1953536 0.030496 0.7903296 0.1575168 0.1945536 0.1863936 0.107488,1 1 2 2 5 3 1 1,rest rest F3+38 A3+3 A#3-34 C4-18 C4+44 C4-9,0.080 0.473 0.200 0.327 0.430 1.142 0.186 0.107,0 0 0 0 0 0 0 0
Your_Love_is_a_Drug_seg017,SP ax l ae ay eh SP,0.107488 0.533216 0.379168 0.3802112 0.3802112 0.0499904 0.2314048,1 1 1 1 1 1 1,rest D4+42 rest D#4+40 D#4-2 G#3-25 rest,0.107 0.533 0.379 0.380 0.380 0.050 0.231,0 0 0 0 0 0 0
Your_Love_is_a_Drug_seg018,SP ay n SP,0.2314048 0.5360384 0.1627712 2.3802048,1 1 1 1,rest A#3-6 C4-41 A#3-20 rest,0.231 0.279 0.257 0.163 2.380,0 0 1 0 0
Your_Love_is_a_Drug_seg019,SP AP w eh n y uh r f aa r ax w ey SP,2.3802048 0.8 0.069792 0.5708352 0.1000064 0.0887296 0.090432 0.0697856 0.180832 0.2504256 0.1291648 0.2208384 0.0920832 0.4568704 0.4802048,1 1 1 3 3 2 2 1 1,rest rest B3+45 C4-47 D4-2 D#4+9 D4-34 A#3-21 C4+5 rest,2.380 0.800 0.070 0.210 0.550 0.341 0.380 0.313 0.457 0.480,0 0 0 0 1 0 0 0 0 0
Your_Love_is_a_Drug_seg020,SP AP ay m ax b z ao r b d w ih dh ih n ax hh ey z SP,0.4802048 0.698752 0.101248 0.0797056 0.0666752 0.0734144 0.1474432 0.4176832 0.0965952 0.0721088 0.0299392 0.1033984 0.1832192 0.1659904 0.2138304 0.123584 0.1055808 0.2068928 0.6139456 0.139584 0.0918208,1 1 1 1 3 5 2 2 2 2 1,rest rest A3+39 A#3+40 C4-8 C4+1 C#4+45 D#4-44 C#4+4 A3+4 A3+7 C4+1 A#3+11 rest,0.480 0.699 0.101 0.080 0.288 0.213 0.507 0.349 0.337 0.126 0.186 0.324 0.430 0.092,0 0 0 0 0 0 1 0 0 0 1 0 1 0
Your_Love_is_a_Drug_seg021,SP AP s ow SP,0.0918208 0.309216 0.2372672 0.1616896 0.1176768,1 1 1 1 1,rest rest rest D#4+36 rest,0.092 0.309 0.237 0.162 0.118,0 0 0 0 0
Your_Love_is_a_Drug_seg022,SP ow k ax n s uw m d SP,0.1176768 0.1927424 0.2059008 0.1283392 0.0761792 0.2131648 1.0140544 0.0623616 0.109376 0.3,1 1 1 3 3 1,rest F4-2 rest G4-16 C4+40 D4+4 rest,0.118 0.193 0.206 0.418 0.256 0.930 0.300,0 0 0 0 0 1 0
Your_Love_is_a_Drug_seg023,SP b ay y uw SP,0.3 0.0430016 0.2569984 0.1 0.0996928 0.2721088,1 1 2 1 1,rest A#3-8 A#3-8 D4+3 rest,0.300 0.043 0.357 0.100 0.272,0 0 0 0 0
Your_Love_is_a_Drug_seg024,SP AP d uw y uw th ih ng k ax v AP m iy SP,0.2721088 0.4906944 0.0721088 0.5362304 0.0895808 0.0939264 0.2285696 0.7483392 0.1197952 0.1930944 0.6464832 0.0895872 0.127872 0.1904832 0.5074688 0.1306176,1 1 1 2 2 3 2 2 1 1,rest rest D4+44 D#4+16 F4+41 G4-6 B3+45 D4+37 D4-46 D#4-3 rest D4-15 rest,0.272 0.491 0.072 0.235 0.391 0.322 0.207 0.854 0.196 0.541 0.318 0.507 0.131,0 0 0 0 1 0 0 1 0 1 0 0 0
Your_Love_is_a_Drug_seg025,SP iy t uw SP,0.1306176 0.2149696 0.207712 0.1510784 0.2117312,1 1 1 1 1,rest C4+8 C4+10 B3-14 rest,0.131 0.215 0.208 0.151 0.212,0 0 0 0 0
Your_Love_is_a_Drug_seg026,SP AP k aw n t ih ng d aw n dh ax AP d ey z SP,0.2117312 0.4184832 0.1697856 0.5 0.0895872 0.077024 0.1531776 0.1197952 0.0644352 0.2470272 0.0291648 0.0616832 0.0674816 0.1614656 0.1030208 0.6365568 0.2197888 0.1096448,1 1 1 3 3 3 1 2 2 1,rest rest B3-44 C4-12 D4-15 D#4+6 D4-48 A#3+35 rest C4-13 A3+45 rest,0.212 0.418 0.170 0.190 0.477 0.337 0.338 0.067 0.264 0.426 0.430 0.110,0 0 0 0 1 0 0 0 0 0 1 0
Your_Love_is_a_Drug_seg027,SP AP g aa t m iy s l iy p l ax s ih n ax k r ey z SP,0.1096448 1.0101504 0.1145664 0.0666624 0.0149632 0.0925248 0.0508672 0.1499968 0.073504 0.456704 0.039584 0.1880704 0.0827648 0.2092992 0.2302784 0.1044032 0.078464 0.2544256 0.0866112 0.6260992 0.2000064 0.2395776,1 1 1 3 3 3 2 2 3 2 1,rest rest A#3-9 A#3-16 B3+41 D4+7 rest D#4-3 D4+41 B3-7 C#4-5 B3+40 G#3-36 rest,0.110 1.010 0.115 0.174 0.274 0.457 0.227 0.292 0.335 0.420 0.307 0.220 0.300 0.240,0 0 0 0 0 0 1 0 0 0 0 1 1 0
Your_Love_is_a_Drug_seg028,SP AP ay m ax s l ey b SP,0.2395776 0.3579136 0.5827136 0.1057152 0.104704 0.205952 0.1301696 1.2807232 0.0925248 0.3110976,1 1 1 1 3 2 1,rest rest D#4+14 F4-13 F4+2 G4+13 D4-6 rest,0.240 0.358 0.233 0.350 0.106 0.441 1.373 0.311,0 0 0 1 0 0 0 0
